CustomerID,FirstName,MiddleInitial,LastName,CityID,Address
71940,Margarita,N,Cross,20,90 East Cowley Drive
71941,Gina,H,Moreno,20,164 Green Fabien St.
71942,Belinda,H,Wu,85,922 Rocky Old Boulevard
71943,Evan,V,Conner,93,53 Milton Street
71944,Liza,F,Ferrell,1,49 First Freeway
71945,Gerard,C,Davila,96,87 White Cowley Freeway
71946,Damon,W,Maxwell,66,124 Hague Drive
71947,Jasmine,G,Brewer,64,78 North White Second Freeway
71948,Rick,Q,Steele,2,881 First Blvd.
71949,Bruce,F,Gonzales,37,15 Rocky Cowley St.
71950,Efrain,Q,Kramer,67,821 White First St.
71951,Ismael,J,Singh,64,40 Green Fabien Way
71952,Sylvia,X,Lester,14,521 White Second Way
71953,Belinda,U,Simpson,73,18 South White Milton Parkway
71954,Kenneth,D,Salas,82,585 Clarendon Way
71955,Francisco,O,Waller,92,145 Green Clarendon St.
71956,Crystal,J,Neal,59,49 Fabien Street
71957,Donald,J,English,15,70 South Rocky Oak Boulevard
71958,Marcus,H,Carney,41,937 Second Freeway
71959,Phillip,Y,Fields,40,13 South Green Clarendon Freeway
71960,Miriam,D,Ray,94,66 Fabien Avenue
71961,Paige,M,Woodward,95,303 First Road
71962,Mandi,I,Soto,46,53 West Milton St.
71963,Ross,H,Gibbs,2,95 New Freeway
71964,Jamie,P,Herring,87,224 North Old St.
71965,Saul,H,O'Neill,14,96 Green Hague Drive
71966,Alvin,E,Schwartz,71,221 First Road
71967,Rose,V,Baker,73,91 Second Parkway
71968,Katrina,S,Wilkerson,13,94 New Avenue
71969,Guadalupe,C,Lynch,9,34 White Second Street
71970,Sonny,L,Fry,62,48 North White Second Road
71971,Josephine,B,Erickson,7,768 Nobel St.
71972,Terry,D,Andrews,36,429 Oak Street
71973,Noel,I,Velazquez,49,53 Green Cowley Street
71974,Terrell,R,Sanders,8,163 Rocky Old St.
71975,Eileen,F,Cobb,60,491 Rocky New St.
71976,Shirley,NULL,Hodges,90,92 North Oak Avenue
71977,Marlon,T,Rodgers,46,146 Second Parkway
71978,Darlene,G,Levy,35,511 South First Parkway
71979,Jerome,K,Gonzalez,84,95 Oak Parkway
71980,Margaret,K,Shaw,29,58 East Cowley Way
71981,Darren,S,Pollard,1,53 Green Old Avenue
71982,Summer,C,Dodson,24,74 North Rocky Clarendon Blvd.
71983,Allan,C,Ayers,23,32 Clarendon Way
71984,Alonzo,Y,Salinas,70,584 Cowley Boulevard
71985,Olga,O,Blair,2,769 Nobel Road
71986,Tracy,L,Jordan,58,94 West White Fabien Road
71987,Scottie,C,Turner,48,84 White Cowley Street
71988,Annette,E,Velazquez,34,44 North Cowley Street
71989,Jon,M,Valenzuela,77,837 Milton Parkway
71990,Louis,Q,Calderon,86,522 Hague Boulevard
71991,Krystal,Z,Ross,10,584 Fabien Street
71992,Katina,Z,Ali,23,41 South Green Nobel Avenue
71993,Elisabeth,P,Stout,44,640 West Second Street
71994,Isaac,P,Schultz,47,440 Rocky Milton Boulevard
71995,Bruce,O,Morton,22,61 White Cowley Street
71996,Luz,NULL,Mcpherson,70,598 Hague Freeway
71997,Corey,A,Andrews,84,54 First Parkway
71998,Shelby,Y,Savage,7,137 North Oak Boulevard
71999,Glenn,Z,Erickson,83,793 Green First Parkway
72000,Arthur,F,Atkinson,25,207 East Clarendon Way
72001,Belinda,Y,Avila,89,41 First Parkway
72002,Tameka,X,Wyatt,52,230 West Rocky Second Parkway
72003,Carla,B,Ortiz,90,225 Second Avenue
72004,Ronald,N,Newman,72,60 First Drive
72005,Trenton,N,Ellis,60,41 North White Old Street
72006,Rebekah,T,Spencer,28,533 New Way
72007,Dante,O,Daugherty,61,31 Green First Way
72008,Ruth,G,Nguyen,66,460 White New Freeway
72009,Jerrod,O,Patel,23,79 Milton Parkway
72010,Norman,D,Mc Cormick,2,41 East Clarendon St.
72011,Sonya,X,Holden,14,664 New Blvd.
72012,Ryan,V,Zuniga,77,133 Green Milton St.
72013,Darcy,D,Hinton,54,18 Oak Parkway
72014,Leigh,Y,Griffin,11,407 Old Way
72015,Fredrick,X,Schneider,94,830 Oak Drive
72016,Naomi,F,Wright,71,18 Rocky Oak Road
72017,Janelle,B,Mejia,23,258 White Milton Way
72018,Rachel,J,Davies,28,720 Milton Way
72019,Sonja,K,Chan,85,424 Milton Road
72020,Diana,T,Meyers,53,766 First St.
72021,Mitchell,E,Pearson,24,16 Rocky Clarendon St.
72022,Josephine,F,Oliver,40,883 First Blvd.
72023,Chris,A,Mc Neil,33,31 Nobel Blvd.
72024,Patrice,I,Snow,20,54 White Nobel Way
72025,Sally,C,Moon,52,41 Nobel Drive
72026,Caleb,C,Gibbs,81,56 First Parkway
72027,Franklin,M,Clarke,89,629 West Milton Road
72028,Amie,M,Roth,3,13 South Green Hague Road
72029,Ian,N,Bridges,83,73 South First Street
72030,Jaime,U,Bass,86,49 White Clarendon Parkway
72031,Leslie,Q,Vargas,7,27 Rocky Old St.
72032,Alan,H,Sellers,40,39 Green Old Street
72033,Tomas,T,Morrow,48,69 Nobel Boulevard
72034,Iris,A,Farmer,59,31 Green Second Boulevard
72035,Manuel,M,Stout,36,32 White Milton Boulevard
72036,Carlos,M,Schwartz,46,61 Rocky Hague Road
72037,Barbara,R,Sexton,31,45 Nobel Boulevard
72038,Carey,NULL,Carson,48,91 Clarendon Blvd.
72039,Felicia,P,Le,10,69 South Rocky Second Blvd.
72040,Joyce,O,Hawkins,70,73 Oak Blvd.
72041,Lloyd,F,Kelley,93,880 Rocky Old Freeway
72042,Roberta,Z,Cuevas,78,80 Green Oak Street
72043,Wendy,F,Valencia,12,16 South Nobel St.
72044,Trisha,N,Lawson,75,158 Hague Way
72045,Luz,B,Hodge,72,86 White Oak Road
72046,Norman,P,Douglas,30,770 Green Cowley Freeway
72047,Angelia,U,Beltran,65,93 White Hague St.
72048,John,W,Valencia,33,74 Cowley Way
72049,Diane,B,Barajas,50,984 White Old Drive
72050,Warren,S,Mc Cormick,47,21 Green Old Boulevard
72051,Liza,J,Logan,48,814 Green First Boulevard
72052,Kevin,M,Chapman,56,39 Hague Way
72053,Evan,Q,Stephens,18,65 First Way
72054,Charlene,N,Raymond,31,527 South White First Freeway
72055,Adam,G,Lowe,1,618 Oak Avenue
72056,Donna,B,Schmidt,50,700 Nobel Freeway
72057,Blanca,S,Salas,19,145 Second Way
72058,Leanne,X,Francis,70,47 North Green Fabien Boulevard
72059,Jonathon,T,Roth,21,33 Hague Way
72060,Johnnie,K,Salas,76,621 South Oak Road
72061,Dan,L,Leach,36,207 Fabien Blvd.
72062,Jerry,G,Rojas,59,49 South Old Way
72063,Jorge,C,Gibbs,79,33 West White Cowley Avenue
72064,Harold,S,Trevino,33,230 Hague Street
72065,Trina,T,Garrett,92,48 Cowley Boulevard
72066,Elton,M,Kelley,71,431 White Oak Boulevard
72067,Amber,P,Reid,30,15 South New Drive
72068,Diana,B,Weiss,91,41 Old Avenue
72069,Bryce,D,Cross,71,787 West Milton Parkway
72070,Karen,L,Hendrix,49,524 North White Nobel Way
72071,Jolene,L,Sandoval,40,21 Rocky Second Way
72072,Vicki,O,Dudley,72,627 Fabien Drive
72073,Juanita,M,Hensley,19,806 South Clarendon Blvd.
72074,Cecil,U,Little,15,88 East Old Road
72075,Jerry,F,Park,56,851 Nobel Avenue
72076,Sheri,U,Hopkins,42,92 Old Drive
72077,Colin,Z,Parrish,28,684 Milton Parkway
72078,Damion,R,Meadows,54,811 North Old Avenue
72079,Thomas,Y,Brooks,44,57 White Nobel Parkway
72080,Alisa,S,Norman,23,50 Green Oak Road
72081,Leticia,I,Huff,16,220 New Street
72082,Molly,G,Blanchard,56,20 North Nobel St.
72083,Darla,L,Morrow,49,69 East Oak Blvd.
72084,Gordon,T,Patterson,36,72 Rocky Old Avenue
72085,Rita,D,Jenkins,39,88 West Rocky Old St.
72086,Ana,H,Williams,47,902 Rocky Cowley Drive
72087,Ana,Z,Larsen,22,71 White Second Drive
72088,Kate,U,Leach,17,990 Old Road
72089,Erik,N,Bryant,58,72 Rocky Hague Boulevard
72090,Rachael,Y,Whitaker,83,819 Second Boulevard
72091,Kendall,U,Vance,27,409 Nobel Boulevard
72092,Jamie,O,Lyons,58,698 Oak Parkway
72093,Dustin,X,Wilson,28,71 Clarendon Parkway
72094,Jocelyn,E,Solomon,31,35 Rocky Second St.
72095,Duane,D,Gibbs,34,871 Green Milton Parkway
72096,Melinda,Y,Randolph,35,39 Rocky Old St.
72097,Felicia,W,Cochran,95,387 Rocky First Avenue
72098,Trent,M,Brown,76,99 Green Second Drive
72099,Abel,T,Cooley,80,263 East Rocky Second Boulevard
72100,Timmy,O,Wolf,2,72 South Cowley Drive
72101,Christy,Z,Gonzalez,96,53 North White Milton Street
72102,Arturo,S,Daniel,71,68 South Cowley Street
72103,Molly,T,Munoz,58,35 North Old Street
72104,Sidney,P,Phillips,2,99 Nobel Avenue
72105,Toby,H,Arnold,7,587 White Second Avenue
72106,Candice,V,Guerra,72,907 North Cowley Avenue
72107,Kent,A,Farrell,38,88 New Drive
72108,Jake,V,Mccann,3,22 Second Boulevard
72109,Krista,I,Conner,72,22 Green Milton Boulevard
72110,Deanna,M,White,56,567 Old Boulevard
72111,Tim,C,Colon,22,883 Nobel Street
72112,Felix,A,Cantrell,61,38 East First Blvd.
72113,Mickey,Z,Vazquez,26,59 North Milton Drive
72114,Preston,A,Bell,95,28 Rocky Hague Road
72115,Clay,C,Gray,60,969 Rocky Milton Road
72116,Ana,E,Blevins,77,17 East White Clarendon Blvd.
72117,Sherrie,V,Blevins,10,48 East Old Boulevard
72118,Jeremiah,I,Ramsey,43,858 East Second Drive
72119,Tyler,O,Burnett,90,25 Rocky Fabien Freeway
72120,Eduardo,L,Dean,45,260 East Hague Way
72121,Robbie,N,Garrison,49,772 First St.
72122,Jeff,V,Calderon,13,558 Second St.
72123,Darrick,O,Curry,33,306 Rocky Second St.
72124,Olga,E,Duffy,85,86 Clarendon Boulevard
72125,Kelli,R,Garrett,22,962 East Green Oak Blvd.
72126,Lauren,W,Mercer,79,853 West Rocky Oak Street
72127,Nelson,Q,Booker,45,32 Green Second Parkway
72128,Eddie,H,Coffey,84,748 Hague St.
72129,Angelia,R,Huynh,77,38 West White Nobel Freeway
72130,Teresa,H,Greer,22,42 West Nobel Street
72131,Benny,X,Mcintosh,43,92 Oak Street
72132,Jody,M,Cline,49,29 Green New Boulevard
72133,Aimee,X,Melendez,71,71 West Oak Way
72134,Danny,J,Liu,43,541 North Old Parkway
72135,Clarissa,T,Wang,23,78 First Street
72136,Ernesto,P,Gardner,42,999 East Green Old Blvd.
72137,Marisol,N,Grimes,94,607 Green Nobel Blvd.
72138,Linda,V,Yates,48,874 Oak Parkway
72139,Jaime,M,Proctor,30,62 South Cowley Freeway
72140,Darnell,I,Summers,64,23 West Milton Drive
72141,Stacy,H,Garner,10,39 Nobel Drive
72142,Connie,D,Koch,19,926 Green New Parkway
72143,Pablo,L,Obrien,42,136 Rocky Old Road
72144,Billy,A,Henderson,3,60 Green Second Way
72145,Randall,W,White,61,911 Green Clarendon St.
72146,Dylan,T,Bradshaw,62,32 Hague Parkway
72147,Damion,P,Anderson,32,15 White Fabien Way
72148,Leslie,X,Bird,29,323 Green First Parkway
72149,Daryl,C,Sawyer,68,66 West First Boulevard
72150,Sherrie,Z,Shields,54,834 West Oak Blvd.
72151,Monte,C,Pollard,26,790 North Rocky Clarendon Road
72152,Henry,O,Freeman,52,28 Old Street
72153,Jaime,X,Pope,82,65 Fabien Street
72154,Nicolas,I,Browning,35,871 Hague Boulevard
72155,Diana,B,Everett,50,91 Second Avenue
72156,Kari,D,French,84,149 West Rocky Oak Parkway
72157,Felipe,D,Braun,38,711 First St.
72158,Kelli,O,Burgess,69,68 East Nobel Blvd.
72159,Maurice,Y,Mahoney,76,712 Old Road
72160,Lora,K,Carr,24,274 West New Blvd.
72161,Karrie,E,Wiley,28,743 Second Avenue
72162,Clyde,S,Lam,51,14 Fabien St.
72163,Laurie,E,Marshall,22,80 Milton Street
72164,Lester,B,Spence,51,47 Second Freeway
72165,Esmeralda,P,Gilbert,13,42 New Freeway
72166,Kirk,P,Kaufman,69,27 Old St.
72167,Beth,D,Medina,87,49 North Green First Road
72168,Chandra,P,Clay,80,469 North Nobel Parkway
72169,Telly,H,Cline,73,53 Clarendon Street
72170,Kevin,M,Donaldson,18,25 Clarendon Avenue
72171,Ana,Q,Greene,79,750 New St.
72172,Benny,A,Love,58,68 South Clarendon Freeway
72173,Clifford,W,Maxwell,14,885 White Cowley Street
72174,Raymond,G,Kaiser,27,81 South Nobel Avenue
72175,Kimberley,E,Farley,36,68 North Cowley Blvd.
72176,Rose,J,Downs,30,977 South Milton Way
72177,Erick,J,Frazier,68,56 New St.
72178,Quincy,O,Lowe,31,190 White Milton Avenue
72179,John,H,Pace,25,792 South Green Second Blvd.
72180,Sherman,X,Pope,56,70 Rocky First Blvd.
72181,Natalie,H,Zavala,47,187 Clarendon St.
72182,Christina,T,Archer,16,467 Old Street
72183,Cheri,F,Williamson,17,603 Second Freeway
72184,Hannah,R,Warren,24,91 Clarendon Boulevard
72185,Cameron,E,Valencia,92,950 South White First Avenue
72186,Kareem,I,Kane,87,40 Milton Avenue
72187,Joanna,P,Vasquez,64,69 Rocky Old Blvd.
72188,Angelo,P,Anderson,36,214 First Street
72189,Rosemary,I,Fry,89,97 Rocky Fabien Boulevard
72190,Alice,P,Fritz,36,86 East Nobel St.
72191,Derrick,L,Riley,5,11 First Boulevard
72192,Jack,Z,Chapman,25,850 North Old Way
72193,Darrell,X,Huang,69,77 Rocky Nobel Blvd.
72194,Owen,C,Eaton,6,282 Green Oak Blvd.
72195,Carrie,D,Sheppard,37,21 Green Milton Freeway
72196,Dora,P,Jacobson,56,73 White Fabien St.
72197,Lauren,Y,Wilkins,94,74 Old St.
72198,Jerrod,K,Craig,88,58 West Green Milton Blvd.
72199,Ruben,L,Moses,87,33 Cowley St.
72200,Erica,H,Gonzales,88,91 Green Fabien Way
72201,Marla,Q,Sweeney,72,389 Fabien Way
72202,Marjorie,NULL,Benson,49,584 Oak St.
72203,Israel,Z,Frazier,53,70 Rocky Nobel St.
72204,Daniel,Q,Lowery,50,66 North Oak Street
72205,Micheal,Q,Stevenson,71,27 West White Milton Freeway
72206,Peter,I,Larsen,64,327 South New Road
72207,Shelia,B,Preston,39,18 Old Freeway
72208,Latoya,S,Stokes,56,14 South First St.
72209,Kerrie,R,Brandt,96,387 First Freeway
72210,Teri,E,Frye,21,545 Milton Blvd.
72211,Dianna,S,Hunt,16,221 First St.
72212,Earnest,T,Gilmore,8,43 White Cowley Blvd.
72213,Gina,P,Nash,45,41 White Second Road
72214,Shauna,H,Nunez,20,51 Rocky Fabien Street
72215,Cara,A,Caldwell,74,33 West Second Way
72216,Ronda,NULL,Jacobson,12,23 Rocky Fabien Avenue
72217,Mitchell,C,Harrington,34,11 First Way
72218,Paul,L,Travis,95,45 New Drive
72219,Yesenia,M,Lowe,55,313 Green Fabien Blvd.
72220,Rickey,N,Gates,22,64 West Hague Boulevard
72221,Becky,W,Mc Lean,6,23 Green First Blvd.
72222,Robyn,G,Boyd,51,196 East New Way
72223,Tammie,A,Dodson,87,50 Hague Parkway
72224,Candy,N,Keith,37,382 North Second Drive
72225,Albert,H,Mac Donald,14,85 Rocky First Drive
72226,Marvin,R,Wilson,54,273 East White Milton Drive
72227,Terrance,A,Khan,85,926 North Cowley Freeway
72228,Thomas,R,Hebert,8,46 East Green Hague Boulevard
72229,Nicholas,D,Ross,86,44 South Nobel St.
72230,Joey,T,Gordon,77,44 Old Way
72231,Kenya,C,Avila,33,413 East Green Nobel Boulevard
72232,Sidney,O,Garcia,76,932 Rocky Old Freeway
72233,Keisha,K,Parsons,41,47 Old Avenue
72234,Allen,Y,Jacobson,33,93 Clarendon Way
72235,Tammy,C,Ponce,81,47 Cowley St.
72236,Dexter,A,Bond,95,798 Oak Way
72237,Maureen,H,Wiggins,59,41 Fabien Blvd.
72238,Dominick,H,Mc Bride,63,905 Rocky Milton Avenue
72239,Jennie,D,Middleton,49,518 Rocky First Avenue
72240,Jamey,P,Mitchell,29,436 Milton Avenue
72241,Bobbi,I,Downs,49,40 New Avenue
72242,Melisa,D,Parrish,8,998 Rocky First Boulevard
72243,Jodie,Q,Harrison,37,97 Oak Freeway
72244,Douglas,X,Kaiser,69,47 Fabien Avenue
72245,Ty,L,Mays,20,410 Green Clarendon Road
72246,Virginia,Q,Clayton,94,98 Rocky Old Road
72247,Eli,V,Valencia,77,589 Old St.
72248,Annette,V,Moss,49,13 Fabien Street
72249,Claude,R,Hardy,29,725 Rocky Clarendon Freeway
72250,Casey,W,Hawkins,25,534 Nobel Boulevard
72251,Theresa,Z,Obrien,22,17 South Green New Parkway
72252,Robin,S,Pittman,95,78 Green New Boulevard
72253,Dena,C,Kidd,34,408 East Clarendon Drive
72254,Rachael,L,Oliver,65,41 South Cowley Avenue
72255,Betsy,O,Miles,83,10 East Milton Blvd.
72256,Israel,E,Wolf,21,790 Clarendon Blvd.
72257,Morgan,H,Lloyd,59,57 Nobel Street
72258,Sonia,C,Walter,16,96 West White Second Drive
72259,Jody,S,Bailey,36,479 First Avenue
72260,Cesar,Y,Dennis,17,92 Rocky Second Drive
72261,Joan,P,Mata,75,170 Nobel Avenue
72262,Ramona,R,Cordova,32,979 East First St.
72263,Bridgette,Y,Avila,66,75 Rocky Old Drive
72264,Ivan,Y,Kent,19,291 Clarendon Road
72265,Paul,O,Tate,84,775 Fabien Way
72266,Martin,P,Mason,37,132 South Green New Avenue
72267,Susan,H,Lane,63,442 Rocky Old Avenue
72268,Tasha,V,Mata,12,391 Oak Drive
72269,Ryan,N,Potter,36,32 South Second Freeway
72270,Travis,H,Kemp,76,349 West Cowley Parkway
72271,Jeannie,S,Stewart,49,217 Second Road
72272,Billie,U,Mooney,67,38 Milton Way
72273,Lindsey,H,Spencer,47,246 First Parkway
72274,Bryce,X,Walsh,26,59 First Road
72275,Rose,E,Wiley,70,74 Nobel Drive
72276,Alison,T,Mendoza,94,898 White Second Way
72277,Herbert,P,Green,15,184 Fabien Avenue
72278,Earl,C,Rubio,18,75 New Parkway
72279,Tamika,NULL,Friedman,18,86 White Second Drive
72280,Carolyn,B,Webb,17,40 Nobel Road
72281,Jody,Q,Rojas,74,111 Milton Avenue
72282,Tanya,W,Brewer,37,31 Green Milton Boulevard
72283,Bonnie,E,Reese,76,331 Rocky Hague Boulevard
72284,Aisha,Z,Schmitt,62,32 Oak Road
72285,Jeffery,G,Proctor,56,999 Second Parkway
72286,Garrett,U,Farley,34,28 Rocky New Way
72287,Cody,K,Martinez,43,62 Cowley St.
72288,Jeffery,L,Duncan,72,468 South Old Boulevard
72289,Carlos,Z,Erickson,47,557 South First Street
72290,Myra,K,Mueller,60,34 Oak Drive
72291,Jared,X,Alexander,36,883 Rocky Cowley Blvd.
72292,Allyson,S,Osborn,44,68 Rocky Old Boulevard
72293,Jeanine,E,Gill,28,25 White Fabien Road
72294,Stefanie,P,Dennis,32,650 East Nobel Boulevard
72295,Alejandro,E,Washington,50,729 West Green Fabien Parkway
72296,Amber,Z,Collins,18,34 Rocky Old Parkway
72297,Dianna,R,Carpenter,39,414 South White Oak Parkway
72298,Autumn,E,Stevenson,19,161 White Cowley St.
72299,Justin,S,Carson,81,28 West Rocky First Road
72300,Marisa,J,Koch,79,779 Oak Parkway
72301,Colin,V,Hale,31,177 Milton Boulevard
72302,Ronnie,I,Santana,65,64 North Rocky New Boulevard
72303,Adrian,A,Chaney,14,64 South Clarendon Freeway
72304,Kathleen,I,Tanner,50,71 Clarendon St.
72305,Randi,K,Webb,73,39 Green Oak Road
72306,Angelo,E,Little,51,53 White Nobel Street
72307,Marcella,F,Simon,49,771 Second Parkway
72308,Omar,K,Browning,8,76 Nobel Blvd.
72309,Cameron,F,Rosales,91,902 Rocky First Blvd.
72310,Erich,H,Lane,85,41 White Nobel Boulevard
72311,Noel,V,Moss,7,86 Green Second Road
72312,Eugene,P,Cline,41,66 Fabien Way
72313,Lora,E,Villa,95,22 First Drive
72314,Penny,A,Good,20,288 West Nobel Blvd.
72315,Philip,B,Cuevas,40,455 Old St.
72316,Elaine,C,Dillon,39,99 Rocky Cowley Parkway
72317,Bill,L,Solis,52,869 South Clarendon Blvd.
72318,Miranda,R,Ochoa,5,657 Green Clarendon Boulevard
72319,Tonia,R,Everett,60,74 South White Cowley Street
72320,Dallas,E,Sweeney,51,320 Nobel Way
72321,Derick,E,Tucker,91,357 West New Drive
72322,Shanna,E,Miller,88,17 Green New Street
72323,Bryce,I,Rivas,62,211 New Avenue
72324,Gregg,L,Riggs,72,411 Green Old Boulevard
72325,Lydia,P,Boone,40,55 White First Avenue
72326,Whitney,O,Cooper,6,50 Cowley Parkway
72327,Carolyn,N,Morrow,40,911 East Cowley Avenue
72328,Earl,F,Pineda,15,30 West First Drive
72329,Luke,C,Harrison,73,61 West Fabien Way
72330,Helen,Y,Nash,53,59 New Way
72331,Maria,M,Bray,56,937 White Second Drive
72332,Dennis,O,Savage,92,591 West Rocky First St.
72333,Paula,X,Norris,34,95 New Blvd.
72334,Penny,T,Elliott,35,569 Hague Road
72335,Lillian,F,Mc Connell,83,282 Second Way
72336,Wendell,H,Small,10,43 Fabien Drive
72337,Rebecca,V,Ortega,23,977 Green Old Blvd.
72338,Marcos,V,Kerr,26,616 East Hague Boulevard
72339,Danielle,P,Mccall,86,339 Nobel Drive
72340,Scottie,C,Liu,5,85 First Street
72341,Clinton,O,Patton,82,13 White First Drive
72342,Enrique,Z,Santos,35,349 Green Oak Boulevard
72343,Charity,G,Vincent,78,345 Rocky Second St.
72344,Daphne,R,Vasquez,58,41 Second Parkway
72345,Joey,O,Brooks,54,450 Rocky Fabien Street
72346,Julie,I,Leon,92,13 North Green Clarendon Avenue
72347,Caleb,N,Hoffman,45,290 South Green Second Boulevard
72348,Helen,E,Lara,9,98 East Hague Road
72349,Wendell,N,Doyle,89,28 Second Freeway
72350,Joyce,C,Drake,12,10 West Rocky Nobel St.
72351,Lora,O,Decker,62,125 East Green Old Blvd.
72352,Celeste,A,Snow,35,819 White Hague Parkway
72353,Sammy,M,Richard,55,26 White New St.
72354,Reginald,O,Terrell,31,28 Oak Road
72355,Faith,E,Li,85,176 Oak Parkway
72356,Rodney,R,Benson,40,42 South Clarendon Road
72357,Ramiro,A,Dixon,3,97 Oak Parkway
72358,Tasha,P,Allen,39,433 North White New Street
72359,Krista,T,Ross,11,69 White Clarendon Parkway
72360,Lawanda,W,Richardson,67,92 Hague Freeway
72361,William,Q,Kerr,11,19 Old Street
72362,Devon,Z,Anthony,34,80 East Second Blvd.
72363,Richard,H,Dickerson,32,65 East Hague Freeway
72364,Devon,H,Bolton,39,66 Oak Drive
72365,Rose,V,Douglas,30,317 Second Street
72366,Paige,H,Rangel,11,548 Milton Freeway
72367,Nancy,S,Barnett,7,365 Fabien Street
72368,Mark,L,Christian,60,894 White Nobel Blvd.
72369,Harvey,V,Ruiz,33,53 Second Street
72370,Jamison,NULL,Lowe,30,760 North Milton St.
72371,Sara,T,Neal,17,97 South First Boulevard
72372,Candice,G,Bradshaw,27,45 North Second Freeway
72373,Samuel,P,Weeks,15,983 Rocky Cowley Way
72374,Cassandra,C,Boyd,55,99 Milton Blvd.
72375,Enrique,P,Harrison,65,70 Fabien Freeway
72376,Paige,P,Blanchard,56,403 Green Fabien Blvd.
72377,Bryant,F,Yang,11,75 East Cowley Drive
72378,Charles,NULL,Curry,4,70 Clarendon Blvd.
72379,Randi,Y,Chung,19,448 Milton Parkway
72380,Catherine,Q,Jordan,44,86 South Hague Street
72381,Lisa,NULL,Chung,57,26 Green Oak Avenue
72382,Elisa,W,Green,32,643 Rocky First Avenue
72383,Edward,H,Brady,22,12 New Avenue
72384,Daniel,A,Boyer,62,860 West Fabien Parkway
72385,Shelby,J,Phillips,88,41 Milton Way
72386,Adriana,S,Jacobs,22,86 North First Freeway
72387,Dion,A,Cook,37,99 North Clarendon St.
72388,Jeanette,J,Daniel,3,30 New Blvd.
72389,Rodolfo,M,Barron,46,706 Old St.
72390,Faith,B,Bowers,44,49 Second Avenue
72391,George,I,Montoya,7,868 South Oak Road
72392,Betty,O,Fields,81,213 West Green Milton Street
72393,Margarita,O,Savage,16,212 Oak Street
72394,Tasha,H,Vance,19,67 First Way
72395,Lee,G,Cherry,91,78 South Oak Blvd.
72396,Tameka,C,Maynard,48,625 North Fabien Freeway
72397,Tyson,S,Clay,4,727 Rocky New Street
72398,Meredith,M,Heath,39,738 South Milton Drive
72399,Ramona,P,Friedman,29,866 White New Way
72400,Terry,R,Vaughn,43,82 Milton Road
72401,Andy,Y,Stephens,85,80 East Fabien Boulevard
72402,Wendell,W,Christian,82,17 White Milton Freeway
72403,Tricia,H,Sharp,72,462 Second Avenue
72404,Chris,Q,Hughes,59,414 Hague Freeway
72405,Ronnie,C,Patel,91,83 Rocky Old St.
72406,Matthew,I,Arias,35,45 North Second Drive
72407,Sandy,T,Levine,20,80 Rocky Cowley Road
72408,Lakesha,W,Molina,1,630 Old Parkway
72409,Dominick,Z,Mc Mahon,63,17 Green Nobel Avenue
72410,Cherie,X,Hobbs,30,405 New Boulevard
72411,Misti,X,Pollard,29,67 Rocky Second Parkway
72412,Esther,Z,Sexton,95,95 South White Milton Road
72413,Alicia,Z,Meyer,21,884 Old St.
72414,Blake,T,Carney,63,83 Old St.
72415,Perry,K,Berry,11,81 Clarendon St.
72416,Janelle,S,English,76,68 West New St.
72417,Elaine,L,Rose,12,18 Fabien Avenue
72418,Rene,W,Gamble,67,393 North Rocky Milton Freeway
72419,Sergio,G,Riggs,48,18 Clarendon Parkway
72420,Lawanda,H,Stewart,9,54 Oak Avenue
72421,Antoine,H,Mcclain,70,95 East Clarendon Road
72422,Latasha,X,Hester,5,81 Cowley Street
72423,Shelia,I,Cantrell,14,752 South Old Freeway
72424,Nancy,F,Keith,86,485 Rocky Second Drive
72425,Joanna,J,Noble,24,159 East Rocky Second Blvd.
72426,Kerry,X,Kelly,32,422 Milton Boulevard
72427,Scott,G,Harrison,11,23 White Cowley Avenue
72428,Gerardo,M,Brooks,93,352 East Green Second Street
72429,Leanne,A,Mendez,61,247 West Cowley Way
72430,Alfredo,M,Jensen,17,317 Cowley Boulevard
72431,Tyrone,J,Stephens,53,484 West First Freeway
72432,Terri,D,Hickman,68,41 Hague St.
72433,Francisco,A,Guerra,72,909 Rocky Hague Boulevard
72434,Sammy,N,Holloway,72,955 Old Road
72435,Forrest,Z,Davila,55,598 Milton Blvd.
72436,Cara,T,May,72,79 Green Fabien St.
72437,Esmeralda,P,Macias,56,30 Old Boulevard
72438,Elton,R,Vazquez,60,840 Old Blvd.
72439,Randall,Y,Schroeder,67,79 White First Avenue
72440,Cameron,A,Chen,53,490 West White New Freeway
72441,Ruby,Y,Craig,3,97 Green First Boulevard
72442,Tina,E,Brennan,37,10 Green Milton Freeway
72443,Misty,K,Copeland,37,341 White New Drive
72444,Stacie,O,Thompson,17,39 Milton Road
72445,Terri,E,Cardenas,15,76 East Fabien St.
72446,Michelle,J,Reilly,8,65 Old Parkway
72447,Chasity,O,Coleman,61,264 New Blvd.
72448,Stacey,V,Johns,49,14 White Second Boulevard
72449,Becky,X,Mc Guire,9,62 Oak Blvd.
72450,Shonda,N,Greene,15,995 North First Avenue
72451,Kendrick,R,Orr,37,32 West White Oak Avenue
72452,Demetrius,W,Huang,34,496 Fabien Parkway
72453,Ian,F,Stephenson,88,88 Green Cowley Freeway
72454,Katrina,H,Zuniga,21,122 Hague St.
72455,Gary,K,Pitts,69,797 East White Fabien Way
72456,Shawna,B,Walters,81,357 Milton Parkway
