CustomerID,CustomerName,InvoiceCount,CustomerType,NetRevenue,AverageOrderValue,AverageBasketSize,UnitsSold
22472,Cheryl Huff,61,Repeat Customer,20369.47,333.93,6.0000,366
24145,Annette Whitaker,74,Repeat Customer,26816.15,362.38,7.0000,518
31472,Jesse Buchanan,82,Repeat Customer,31086.95,379.11,8.0000,656
10816,Cedric Gilbert,59,Repeat Customer,8286.67,140.45,3.0000,177
24901,Angela Winters,55,Repeat Customer,18949.85,344.54,7.0000,385
429,Lisa Huang,62,Repeat Customer,3012.04,48.58,1.0000,62
13329,Elias Ramos,72,Repeat Customer,13528.72,187.90,4.0000,288
31882,Joel Black,89,Repeat Customer,38447.85,432.00,9.0000,801
77250,Elena Whitehead,81,Repeat Customer,71378.68,881.22,20.0000,1620
28689,Fredrick Holt,61,Repeat Customer,26155.36,428.78,8.0000,488
12384,Alicia Lang,51,Repeat Customer,10823.07,212.22,4.0000,204
89426,Tanisha Shea,63,Repeat Customer,73691.98,1169.71,23.0000,1449
64155,Cedric Harmon,73,Repeat Customer,61981.17,849.06,17.0000,1241
94749,Ana Le,65,Repeat Customer,67192.06,1033.72,24.0000,1560
22257,Anne Rowland,66,Repeat Customer,20371.10,308.65,6.0000,396
22116,Darrick Jefferson,69,Repeat Customer,18932.08,274.38,6.0000,414
30638,Rita Villa,61,Repeat Customer,23459.87,384.59,8.0000,488
84278,Rebekah Wiggins,76,Repeat Customer,81560.11,1073.16,22.0000,1672
6411,Gerardo Simon,73,Repeat Customer,7278.77,99.71,2.0000,146
24580,Kyle Rosales,82,Repeat Customer,29855.06,364.09,7.0000,574
95529,Shirley Hebert,64,Repeat Customer,76650.50,1197.66,25.0000,1600
70622,Darin Blake,79,Repeat Customer,63383.76,802.33,18.0000,1422
83242,Jasmine Flores,52,Repeat Customer,52519.79,1010.00,22.0000,1144
23027,Cornelius Calhoun,67,Repeat Customer,22177.38,331.01,6.0000,402
42207,Alan Morse,81,Repeat Customer,48206.15,595.14,11.0000,891
58138,Earnest Castaneda,77,Repeat Customer,53373.19,693.16,15.0000,1155
60743,Taryn Joyce,62,Repeat Customer,47329.30,763.38,16.0000,992
70421,Marshall Aguilar,76,Repeat Customer,71340.05,938.68,18.0000,1368
78808,Roberto Parker,60,Repeat Customer,63522.24,1058.70,20.0000,1200
1902,Betty Richards,72,Repeat Customer,3720.33,51.67,1.0000,72
18146,Lakisha Black,74,Repeat Customer,17980.22,242.98,5.0000,370
96234,Laurie David,65,Repeat Customer,80126.33,1232.71,25.0000,1625
88000,Lee Barrera,86,Repeat Customer,96848.66,1126.15,23.0000,1978
95501,Lesley Davis,77,Repeat Customer,90883.92,1180.31,25.0000,1925
73530,Jim Bell,49,Repeat Customer,38439.41,784.48,19.0000,931
32191,Jessica Wells,70,Repeat Customer,31434.61,449.07,9.0000,630
82407,Kristian Rubio,49,Repeat Customer,49286.75,1005.85,21.0000,1029
33519,Judy Little,69,Repeat Customer,26255.81,380.52,9.0000,621
88082,Bryce Harmon,66,Repeat Customer,72705.42,1101.60,23.0000,1518
90356,Lesley Cordova,60,Repeat Customer,74520.67,1242.01,23.0000,1380
35175,Yolanda Shaffer,57,Repeat Customer,25165.29,441.50,9.0000,513
9955,Frederick Manning,58,Repeat Customer,8898.21,153.42,3.0000,174
24933,Monica Suarez,70,Repeat Customer,25609.81,365.85,7.0000,490
86132,Marcella Cowan,79,Repeat Customer,77544.43,981.58,22.0000,1738
47027,Deborah Pope,49,Repeat Customer,29025.81,592.36,12.0000,588
44468,Debbie Maxwell,60,Repeat Customer,38316.57,638.61,12.0000,720
50648,Christi Hendricks,81,Repeat Customer,47286.84,583.79,13.0000,1053
78688,Raquel Swanson,61,Repeat Customer,62548.87,1025.39,20.0000,1220
88308,Harry Buckley,61,Repeat Customer,71389.09,1170.31,23.0000,1403
38545,Angelia Reeves,69,Repeat Customer,33681.76,488.14,10.0000,690
25413,Alexis Johns,64,Repeat Customer,20477.47,319.96,7.0000,448
90571,Jeffery Figueroa,58,Repeat Customer,68013.86,1172.65,23.0000,1334
63735,Leon Spencer,73,Repeat Customer,59287.37,812.16,17.0000,1241
44986,Jasmine Hays,69,Repeat Customer,44520.71,645.23,12.0000,828
16087,Grant Yates,78,Repeat Customer,19706.54,252.65,5.0000,390
73576,Omar Ellison,72,Repeat Customer,65237.79,906.08,19.0000,1368
53437,Tricia Morales,70,Repeat Customer,49503.92,707.20,14.0000,980
41771,Victoria Chandler,63,Repeat Customer,32588.99,517.29,11.0000,693
5448,Maribel Logan,94,Repeat Customer,9843.70,104.72,2.0000,188
92235,Cari Andersen,64,Repeat Customer,75226.95,1175.42,24.0000,1536
40257,Ernest Avila,67,Repeat Customer,35482.76,529.59,11.0000,737
59331,Randi Avery,65,Repeat Customer,50457.80,776.27,16.0000,1040
61051,Shana Kirk,72,Repeat Customer,59294.38,823.53,16.0000,1152
67829,Ethan Wells,72,Repeat Customer,70720.50,982.23,18.0000,1296
53260,Dennis Norton,63,Repeat Customer,43343.55,687.99,14.0000,882
65966,Kareem Vance,69,Repeat Customer,56252.90,815.26,17.0000,1173
71587,Wendi Sutton,62,Repeat Customer,58566.59,944.62,19.0000,1178
16038,Alison Byrd,89,Repeat Customer,20932.69,235.20,5.0000,445
3940,Paul Murphy,67,Repeat Customer,3495.20,52.17,1.0000,67
52853,Joann Farley,70,Repeat Customer,47256.04,675.09,14.0000,980
34161,Orlando Clarke,63,Repeat Customer,28838.44,457.75,9.0000,567
80690,Kristen Lyons,69,Repeat Customer,66559.70,964.63,21.0000,1449
86193,Joanna Lawson,75,Repeat Customer,79066.72,1054.22,22.0000,1650
3364,Lillian Sampson,82,Repeat Customer,4449.07,54.26,1.0000,82
8775,Patricia Wolf,74,Repeat Customer,11071.97,149.62,3.0000,222
7057,Dylan Williamson,77,Repeat Customer,7485.59,97.22,2.0000,154
12561,Shawn Clark,86,Repeat Customer,16306.92,189.62,4.0000,344
21391,Jaime Mcfarland,80,Repeat Customer,23417.42,292.72,6.0000,480
61113,Darcy Turner,58,Repeat Customer,45551.29,785.37,16.0000,928
30727,Sonja Gonzales,65,Repeat Customer,24018.95,369.52,8.0000,520
5721,Jimmy Shah,57,Repeat Customer,5246.14,92.04,2.0000,114
19762,Jacquelyn Hart,81,Repeat Customer,23522.48,290.40,6.0000,486
52360,Sonya Pittman,73,Repeat Customer,50627.84,693.53,14.0000,1022
200,Rene Mercado,77,Repeat Customer,3785.11,49.16,1.0000,77
49998,Alfred Barnett,85,Repeat Customer,55160.65,648.95,13.0000,1105
59478,Jeanne Cortez,70,Repeat Customer,56947.27,813.53,16.0000,1120
80480,Eduardo Green,61,Repeat Customer,57730.90,946.41,21.0000,1281
17900,Jorge Silva,65,Repeat Customer,18394.62,282.99,5.0000,325
59205,Alan Floyd,68,Repeat Customer,46731.35,687.23,15.0000,1020
16477,Betsy Nash,72,Repeat Customer,19049.94,264.58,5.0000,360
43335,Latasha Dickerson,56,Repeat Customer,28695.69,512.42,11.0000,616
79361,Demond Joseph,68,Repeat Customer,70541.43,1037.37,21.0000,1428
71345,Lewis Pitts,77,Repeat Customer,72439.12,940.77,19.0000,1463
6070,Rachelle Ingram,57,Repeat Customer,5504.06,96.56,2.0000,114
17985,Eileen Beck,66,Repeat Customer,15648.94,237.11,5.0000,330
69225,Marla Pierce,82,Repeat Customer,70262.22,856.86,18.0000,1476
11970,Glen Little,73,Repeat Customer,13705.05,187.74,4.0000,292
74526,Jared Lam,87,Repeat Customer,74884.69,860.74,19.0000,1653
46527,Cheryl Swanson,54,Repeat Customer,29153.85,539.89,12.0000,648
86273,Angelique Cline,59,Repeat Customer,67221.65,1139.35,22.0000,1298
62735,Ethan Dougherty,60,Repeat Customer,44538.77,742.31,16.0000,960
4569,Sherman Weber,70,Repeat Customer,5834.70,83.35,2.0000,140
54545,Karen Leonard,80,Repeat Customer,61954.69,774.43,14.0000,1120
63475,Katrina Mc Clure,58,Repeat Customer,46673.87,804.72,17.0000,986
8357,Latanya Houston,56,Repeat Customer,8275.06,147.77,3.0000,168
24531,Anitra Arnold,59,Repeat Customer,22239.03,376.93,7.0000,413
59092,Emma Garner,73,Repeat Customer,55629.61,762.05,15.0000,1095
371,Andrew Zavala,74,Repeat Customer,3720.52,50.28,1.0000,74
68102,Anne Tanner,77,Repeat Customer,68330.80,887.41,18.0000,1386
47133,Phillip Monroe,67,Repeat Customer,40161.13,599.42,12.0000,804
48102,Glen Collins,70,Repeat Customer,45290.98,647.01,13.0000,910
55411,Lakisha Taylor,85,Repeat Customer,60805.60,715.36,15.0000,1275
8533,Ryan Greene,63,Repeat Customer,9385.62,148.98,3.0000,189
85191,Claire Boyle,62,Repeat Customer,67447.19,1087.86,22.0000,1364
38360,Grace Montoya,55,Repeat Customer,28117.03,511.22,10.0000,550
12846,Tami Mckinney,76,Repeat Customer,15917.79,209.44,4.0000,304
9513,Shane Atkinson,65,Repeat Customer,8330.04,128.15,3.0000,195
23810,Everett Copeland,60,Repeat Customer,19539.85,325.66,7.0000,420
25938,Eileen Mckay,63,Repeat Customer,22651.02,359.54,7.0000,441
2299,Tommy Chavez,78,Repeat Customer,3928.66,50.37,1.0000,78
46233,Carey Petty,68,Repeat Customer,37703.40,554.46,12.0000,816
54315,Wade Warner,65,Repeat Customer,43554.43,670.07,14.0000,910
70786,Rhonda Woodward,76,Repeat Customer,67061.58,882.39,18.0000,1368
45081,Jolene Carroll,77,Repeat Customer,47945.94,622.67,12.0000,924
64444,Jennifer Townsend,68,Repeat Customer,56075.30,824.64,17.0000,1156
274,Gerard Rose,66,Repeat Customer,3563.31,53.99,1.0000,66
57119,Bennie Cohen,56,Repeat Customer,40806.43,728.69,15.0000,840
5464,Marla Weeks,71,Repeat Customer,7037.58,99.12,2.0000,142
14712,Janette Curtis,59,Repeat Customer,11103.86,188.20,4.0000,236
43042,Samantha Vincent,78,Repeat Customer,42386.03,543.41,11.0000,858
15703,Constance Summers,63,Repeat Customer,11794.69,187.22,4.0000,252
15824,Jason Odom,63,Repeat Customer,15097.41,239.64,5.0000,315
56290,Karl May,73,Repeat Customer,57539.78,788.22,15.0000,1095
40744,Nakia Cummings,76,Repeat Customer,42866.18,564.03,11.0000,836
17369,Dominick Simpson,68,Repeat Customer,18450.01,271.32,5.0000,340
55973,Belinda West,75,Repeat Customer,55444.43,739.26,15.0000,1125
55799,Holly Huff,55,Repeat Customer,38136.25,693.39,15.0000,825
47861,Malcolm Maldonado,79,Repeat Customer,47262.26,598.26,13.0000,1027
50238,Celeste House,51,Repeat Customer,31013.62,608.11,13.0000,663
62191,Iris Wyatt,65,Repeat Customer,47797.35,735.34,16.0000,1040
90751,Mickey Odonnell,76,Repeat Customer,87387.27,1149.83,23.0000,1748
40319,Pamela Cline,57,Repeat Customer,29820.35,523.16,11.0000,627
8594,Sidney Vincent,71,Repeat Customer,11620.91,163.67,3.0000,213
43950,Eli Hansen,67,Repeat Customer,35567.27,530.85,12.0000,804
96056,Robin Powers,66,Repeat Customer,78740.55,1193.04,25.0000,1650
75870,Jeffrey Chung,74,Repeat Customer,77607.26,1048.75,20.0000,1480
56535,Rose Wheeler,51,Repeat Customer,37447.06,734.26,15.0000,765
39946,Alissa Jefferson,62,Repeat Customer,38356.10,618.65,11.0000,682
1886,Angelo Giles,74,Repeat Customer,3468.55,46.87,1.0000,74
72186,Kareem Kane,59,Repeat Customer,59282.79,1004.79,19.0000,1121
33921,Philip Moss,61,Repeat Customer,28887.90,473.57,9.0000,549
19156,Mary Wallace,63,Repeat Customer,14955.99,237.40,5.0000,315
50981,Derek Kent,58,Repeat Customer,41592.21,717.11,13.0000,754
89192,Arlene Peters,95,Repeat Customer,110272.03,1160.76,23.0000,2185
63865,Alexandra Fuller,59,Repeat Customer,53303.91,903.46,17.0000,1003
74155,Kathryn Villegas,57,Repeat Customer,52572.37,922.32,19.0000,1083
17557,Rolando De Leon,75,Repeat Customer,17957.31,239.43,5.0000,375
15605,Shane Smith,83,Repeat Customer,16892.26,203.52,4.0000,332
64298,Kara Davies,65,Repeat Customer,53641.78,825.26,17.0000,1105
22838,Rosa Crane,57,Repeat Customer,17615.29,309.04,6.0000,342
56277,Rusty Baldwin,68,Repeat Customer,49604.22,729.47,15.0000,1020
29691,Lena Jefferson,61,Repeat Customer,26782.41,439.06,8.0000,488
44809,Cary Carey,75,Repeat Customer,42311.66,564.16,12.0000,900
29483,Gilberto Parrish,70,Repeat Customer,30093.58,429.91,8.0000,560
81014,Jamal Brennan,73,Repeat Customer,70550.17,966.44,21.0000,1533
97676,Felicia Tate,55,Repeat Customer,71555.56,1301.01,25.0000,1375
95294,Felipe Carlson,58,Repeat Customer,63547.75,1095.65,25.0000,1450
91216,Antoine Cuevas,55,Repeat Customer,62591.90,1138.03,24.0000,1320
29629,Wendi Flynn,77,Repeat Customer,26244.83,340.84,8.0000,616
43403,Drew Dawson,69,Repeat Customer,35026.92,507.64,11.0000,759
39260,Cara Reyes,73,Repeat Customer,36708.42,502.86,10.0000,730
81530,Jaime Bender,61,Repeat Customer,64647.81,1059.80,21.0000,1281
44633,Beth Morse,78,Repeat Customer,45297.33,580.74,12.0000,936
56211,Nicholas Jordan,71,Repeat Customer,53783.78,757.52,15.0000,1065
54131,Caleb Stephenson,52,Repeat Customer,34186.16,657.43,14.0000,728
23822,Teri Edwards,63,Repeat Customer,22448.81,356.33,7.0000,441
61141,Yesenia Randall,68,Repeat Customer,56399.06,829.40,16.0000,1088
3539,Marcy Stark,77,Repeat Customer,2872.06,37.30,1.0000,77
3543,Reginald Wolfe,54,Repeat Customer,2464.00,45.63,1.0000,54
2200,Jill Sherman,54,Repeat Customer,2909.31,53.88,1.0000,54
68690,Erik Vaughan,82,Repeat Customer,77909.33,950.11,18.0000,1476
56612,Shirley Mayer,73,Repeat Customer,55523.20,760.59,15.0000,1095
2704,Norman Dorsey,64,Repeat Customer,3076.07,48.06,1.0000,64
43877,Nathan Terry,81,Repeat Customer,50639.05,625.17,12.0000,972
33983,Jesse Monroe,63,Repeat Customer,29305.35,465.16,9.0000,567
80152,Darla Holland,61,Repeat Customer,60513.68,992.03,21.0000,1281
56315,Jesse Allen,77,Repeat Customer,60052.58,779.90,15.0000,1155
77338,Todd Lutz,61,Repeat Customer,65326.59,1070.93,20.0000,1220
93560,Anna Haas,79,Repeat Customer,91265.92,1155.26,24.0000,1896
29316,Alana Sims,62,Repeat Customer,23233.66,374.74,8.0000,496
84244,Priscilla Higgins,74,Repeat Customer,75227.33,1016.59,22.0000,1628
40796,Sheryl Pratt,64,Repeat Customer,33701.04,526.58,11.0000,704
90041,Tera Galvan,74,Repeat Customer,84869.39,1146.88,23.0000,1702
47857,Frankie Morris,81,Repeat Customer,48329.09,596.66,13.0000,1053
57419,Demetrius Frank,77,Repeat Customer,51329.82,666.62,15.0000,1155
72505,Bobby Bradley,69,Repeat Customer,65049.93,942.75,19.0000,1311
54595,Mandi Frederick,76,Repeat Customer,43830.14,576.71,14.0000,1064
3788,Salvador Norman,76,Repeat Customer,3837.45,50.49,1.0000,76
28603,Loretta Cobb,74,Repeat Customer,29990.09,405.27,8.0000,592
35044,Shonda Booth,58,Repeat Customer,25499.11,439.64,9.0000,522
56570,Latanya Sosa,67,Repeat Customer,46491.87,693.91,15.0000,1005
11060,Carol Cooke,64,Repeat Customer,10129.14,158.27,3.0000,192
38597,Wanda Ashley,55,Repeat Customer,26154.13,475.53,10.0000,550
70934,Courtney Davidson,57,Repeat Customer,54955.90,964.14,18.0000,1026
31388,Blake Parks,68,Repeat Customer,27460.68,403.83,8.0000,544
19474,Joanne Dawson,69,Repeat Customer,18125.42,262.69,5.0000,345
76126,Malcolm Watson,62,Repeat Customer,62462.25,1007.46,20.0000,1240
2631,Erich Kelley,58,Repeat Customer,2920.85,50.36,1.0000,58
10964,Morgan Tran,68,Repeat Customer,9859.79,145.00,3.0000,204
55946,Marianne Mcintosh,67,Repeat Customer,48838.81,728.94,15.0000,1005
72497,Antoine Hartman,67,Repeat Customer,62637.01,934.88,19.0000,1273
40009,Marlene Valencia,66,Repeat Customer,35339.66,535.45,11.0000,726
45448,Mary Watson,60,Repeat Customer,30952.17,515.87,12.0000,720
15260,Stephen Villa,51,Repeat Customer,10785.46,211.48,4.0000,204
85298,Tiffany Huerta,55,Repeat Customer,63658.72,1157.43,22.0000,1210
85874,Shonda Baker,56,Repeat Customer,61156.62,1092.08,22.0000,1232
49041,Jeffery Finley,73,Repeat Customer,50803.51,695.94,13.0000,949
2214,Dan Montoya,66,Repeat Customer,3053.69,46.27,1.0000,66
60154,Joshua Fernandez,61,Repeat Customer,49829.49,816.88,16.0000,976
87082,Loretta Suarez,61,Repeat Customer,68080.89,1116.08,23.0000,1403
53908,Jenny Riggs,70,Repeat Customer,45590.78,651.30,14.0000,980
52706,Charlie Fuentes,56,Repeat Customer,36104.37,644.72,14.0000,784
31019,Trenton Byrd,57,Repeat Customer,24625.55,432.03,8.0000,456
61617,Clifton Blackwell,75,Repeat Customer,58581.64,781.09,16.0000,1200
63930,Fred Stewart,76,Repeat Customer,64608.78,850.12,17.0000,1292
49942,Jim York,60,Repeat Customer,35829.43,597.16,13.0000,780
42925,Marianne Hunter,67,Repeat Customer,31782.99,474.37,11.0000,737
26985,Tomas Lloyd,60,Repeat Customer,17946.79,299.11,7.0000,420
16425,Roger Tate,71,Repeat Customer,18464.62,260.07,5.0000,355
50150,Matthew Abbott,67,Repeat Customer,43692.15,652.12,13.0000,871
3374,Dan Mosley,72,Repeat Customer,3733.05,51.85,1.0000,72
18670,Melvin Vargas,61,Repeat Customer,14231.55,233.30,5.0000,305
69220,George Odom,68,Repeat Customer,64302.26,945.62,18.0000,1224
19193,Marvin Roberson,63,Repeat Customer,14502.84,230.20,5.0000,315
97841,Jessie Daugherty,70,Repeat Customer,91313.98,1304.49,25.0000,1750
1778,Kara Vang,68,Repeat Customer,3045.44,44.79,1.0000,68
55673,Tim Berry,81,Repeat Customer,56415.41,696.49,15.0000,1215
3937,Kerrie Reeves,71,Repeat Customer,3379.73,47.60,1.0000,71
59486,Gretchen Green,55,Repeat Customer,44080.97,801.47,16.0000,880
96588,Guillermo Macias,68,Repeat Customer,82485.84,1213.03,25.0000,1700
40989,Leonardo Rowe,79,Repeat Customer,42562.19,538.76,11.0000,869
55217,Wanda Sutton,70,Repeat Customer,44613.37,637.33,14.0000,980
59575,Latoya Green,62,Repeat Customer,50135.52,808.64,16.0000,992
32658,Ronda Ferguson,74,Repeat Customer,31884.27,430.87,9.0000,666
56514,Lindsey Knapp,61,Repeat Customer,43081.46,706.25,15.0000,915
43528,Jeanne Hanson,54,Repeat Customer,29176.19,540.30,12.0000,648
97798,Marianne Willis,56,Repeat Customer,72955.29,1302.77,25.0000,1400
5590,Sherri Finley,55,Repeat Customer,5338.27,97.06,2.0000,110
14386,Gail Elliott,68,Repeat Customer,13054.25,191.97,4.0000,272
14867,Ramon Pratt,78,Repeat Customer,14451.76,185.28,4.0000,312
85541,Shelly Mcfarland,68,Repeat Customer,74192.92,1091.07,22.0000,1496
44917,Amber Adams,64,Repeat Customer,38904.65,607.89,12.0000,768
32358,Angelique Hill,73,Repeat Customer,33994.18,465.67,9.0000,657
57957,Sandy Chung,59,Repeat Customer,44607.64,756.06,15.0000,885
42493,Evelyn Clay,70,Repeat Customer,36362.14,519.46,11.0000,770
76352,Neil Kelley,57,Repeat Customer,56297.03,987.67,20.0000,1140
9339,Bryce Mc Bride,58,Repeat Customer,9287.85,160.14,3.0000,174
91551,Derek Herman,65,Repeat Customer,72277.11,1111.96,24.0000,1560
2808,Tamika Ryan,65,Repeat Customer,3243.24,49.90,1.0000,65
60697,Keri Mooney,68,Repeat Customer,57708.63,848.66,16.0000,1088
65149,Grant Austin,55,Repeat Customer,49977.82,908.69,17.0000,935
71859,Kristin Richards,66,Repeat Customer,56111.96,850.18,19.0000,1254
96995,Hannah Welch,65,Repeat Customer,81145.06,1248.39,25.0000,1625
14974,Robyn Marshall,81,Repeat Customer,15072.24,186.08,4.0000,324
56312,Stephan Olsen,61,Repeat Customer,43249.36,709.01,15.0000,915
24090,Melisa Morrison,68,Repeat Customer,24015.32,353.17,7.0000,476
58654,Gustavo Torres,63,Repeat Customer,43393.91,688.79,15.0000,945
98674,Oliver Villanueva,68,Repeat Customer,81311.03,1195.75,25.0000,1700
53412,Esteban Casey,71,Repeat Customer,46886.72,660.38,14.0000,994
25278,Patrick Mcgrath,64,Repeat Customer,22947.02,358.55,7.0000,448
46618,Jamey Bradshaw,77,Repeat Customer,39782.06,516.65,12.0000,924
94881,Kareem Rios,51,Repeat Customer,57037.95,1118.39,25.0000,1275
18905,Alisa Turner,71,Repeat Customer,18975.91,267.27,5.0000,355
80002,Wendell Briggs,68,Repeat Customer,78089.81,1148.38,21.0000,1428
81143,Judith Allison,66,Repeat Customer,67498.20,1022.70,21.0000,1386
31216,Rochelle Young,81,Repeat Customer,29277.57,361.45,8.0000,648
5926,Samuel Welch,75,Repeat Customer,7845.09,104.60,2.0000,150
32698,Angelo Robbins,72,Repeat Customer,30602.51,425.03,9.0000,648
48879,Brendan Bass,65,Repeat Customer,39942.15,614.49,13.0000,845
70519,Anitra Hooper,67,Repeat Customer,59564.69,889.03,18.0000,1206
42927,Kari Krueger,57,Repeat Customer,32136.89,563.81,11.0000,627
98632,Lawrence Jensen,69,Repeat Customer,89058.91,1290.71,25.0000,1725
33295,Donovan Cameron,58,Repeat Customer,29040.01,500.69,9.0000,522
15510,Cecil Medina,72,Repeat Customer,13795.32,191.60,4.0000,288
14021,Myron Rojas,56,Repeat Customer,12370.90,220.91,4.0000,224
85740,Angelia Frost,65,Repeat Customer,70168.95,1079.52,22.0000,1430
90859,Marcella Oliver,73,Repeat Customer,86901.41,1190.43,23.7808,1736
51956,Jenna Gould,68,Repeat Customer,48879.04,718.81,14.0000,952
25777,Patrice Dyer,62,Repeat Customer,21624.26,348.78,7.0000,434
88923,Sheldon Dalton,64,Repeat Customer,82752.32,1293.01,23.0000,1472
12722,Keisha Parsons,51,Repeat Customer,10407.11,204.06,4.0000,204
52074,Gina Cordova,71,Repeat Customer,53544.12,754.14,14.0000,994
3369,Victor Chandler,75,Repeat Customer,3773.77,50.32,1.0000,75
85280,Amelia Floyd,69,Repeat Customer,68230.07,988.84,22.0000,1518
53365,Janet Harper,73,Repeat Customer,57547.04,788.32,14.0000,1022
58281,Moses Davis,59,Repeat Customer,41311.98,700.20,15.0000,885
79277,Lauren Velez,74,Repeat Customer,79211.27,1070.42,21.0000,1554
11531,Elena Ayala,63,Repeat Customer,8808.10,139.81,3.0000,189
47005,Alvin Meadows,61,Repeat Customer,35064.67,574.83,12.0000,732
35944,Tanisha Holland,66,Repeat Customer,35280.66,534.56,10.0000,660
34388,Marilyn Odom,74,Repeat Customer,28789.90,389.05,9.0000,666
36869,Theodore Green,67,Repeat Customer,38320.66,571.95,10.0000,670
87912,Susan Salazar,54,Repeat Customer,66075.49,1223.62,23.0000,1242
74926,Rosemary Rice,75,Repeat Customer,74170.02,988.93,19.0000,1425
71788,Vincent Cabrera,65,Repeat Customer,52410.52,806.32,19.0000,1235
84674,Timmy Ramirez,70,Repeat Customer,72099.59,1029.99,22.0000,1540
41792,Angelina Lawson,69,Repeat Customer,36211.67,524.81,11.0000,759
41873,Camille Wise,64,Repeat Customer,31483.21,491.93,11.0000,704
97511,Linda Yu,67,Repeat Customer,76958.59,1148.64,25.0000,1675
78117,Kristie Sexton,65,Repeat Customer,63190.42,972.16,20.0000,1300
41858,Kate Pitts,69,Repeat Customer,40828.78,591.72,11.0000,759
16,Rickey Ho,64,Repeat Customer,3076.39,48.07,1.0000,64
12315,Sandy Sanders,67,Repeat Customer,14539.99,217.01,4.0000,268
63984,Colleen Chase,65,Repeat Customer,58732.15,903.57,17.0000,1105
83565,Pablo Barr,60,Repeat Customer,58705.57,978.43,22.0000,1320
67039,Franklin Morrison,70,Repeat Customer,58803.48,840.05,17.0000,1190
55403,Mary Bartlett,65,Repeat Customer,44793.92,689.14,15.0000,975
55186,Cody Charles,63,Repeat Customer,40090.39,636.36,14.0000,882
26657,Don Solomon,81,Repeat Customer,27361.88,337.80,7.0000,567
43303,Monte Alexander,80,Repeat Customer,43650.31,545.63,11.0000,880
57745,Anna Fields,76,Repeat Customer,59723.96,785.84,15.0000,1140
55827,Staci Small,63,Repeat Customer,43155.76,685.01,15.0000,945
85787,Rosa Boone,72,Repeat Customer,77323.28,1073.93,22.0000,1584
28017,Jodi Mullins,61,Repeat Customer,21072.99,345.46,8.0000,488
22539,Jesse Ortiz,70,Repeat Customer,21205.01,302.93,6.0000,420
34025,Samantha Medina,67,Repeat Customer,33623.26,501.84,9.0000,603
11898,Sherri House,66,Repeat Customer,11140.26,168.79,4.0000,264
81783,Jeffery Ramos,58,Repeat Customer,51871.98,894.34,21.0000,1218
77379,Katherine Butler,62,Repeat Customer,61158.38,986.43,20.0000,1240
86995,Carlos Landry,68,Repeat Customer,72510.95,1066.34,23.0000,1564
5899,Ralph Figueroa,63,Repeat Customer,6702.51,106.39,2.0000,126
56276,Heath Ballard,75,Repeat Customer,56914.77,758.86,15.0000,1125
80846,Darcy Fowler,71,Repeat Customer,73089.66,1029.43,21.0000,1491
51036,Jermaine Moore,76,Repeat Customer,50707.60,667.21,13.0000,988
93890,Annie Waller,84,Repeat Customer,108655.25,1293.51,24.0000,2016
36746,Lamont Daugherty,64,Repeat Customer,32358.30,505.60,10.0000,640
12661,Martha Flores,57,Repeat Customer,10957.74,192.24,4.0000,228
21780,Tracey Bentley,69,Repeat Customer,20813.88,301.65,6.0000,414
93503,Nathan Donaldson,75,Repeat Customer,92377.87,1231.70,24.0000,1800
96777,Valerie Miranda,66,Repeat Customer,72106.81,1092.53,25.0000,1650
51878,Tabitha Kelly,72,Repeat Customer,42978.85,596.93,14.0000,1008
92262,Cedric Black,72,Repeat Customer,75287.15,1045.65,24.0000,1728
53306,Dominic Medina,80,Repeat Customer,55680.76,696.01,14.0000,1120
70024,Colin Benitez,64,Repeat Customer,56940.45,889.69,18.0000,1152
25286,Norman Pena,66,Repeat Customer,24229.58,367.11,7.0000,462
72652,Felipe Jones,60,Repeat Customer,53332.10,888.87,19.0000,1140
50623,Lisa Murphy,61,Repeat Customer,34366.75,563.39,13.0000,793
22968,Tammi Key,68,Repeat Customer,18429.64,271.02,6.0000,408
76887,Hugh Ayala,68,Repeat Customer,67700.80,995.60,20.0000,1360
69307,Michael Conley,56,Repeat Customer,51149.48,913.38,18.0000,1008
76005,Francisco Ayers,77,Repeat Customer,77989.17,1012.85,20.0000,1540
96793,Miguel Beltran,53,Repeat Customer,64845.54,1223.50,25.0000,1325
12594,Leticia Harrell,51,Repeat Customer,9997.95,196.04,4.0000,204
5931,Trevor Waller,65,Repeat Customer,6056.77,93.18,2.0000,130
71300,Lucas Dudley,72,Repeat Customer,61273.55,851.02,19.0000,1368
77599,Steve Harrington,63,Repeat Customer,54361.56,862.88,20.0000,1260
8843,Patrick Perez,82,Repeat Customer,11281.71,137.58,3.0000,246
29515,Karen Campos,72,Repeat Customer,28853.67,400.75,8.0000,576
96975,Hope Lewis,71,Repeat Customer,86205.52,1214.16,25.0000,1775
51580,Terri Conley,74,Repeat Customer,51481.62,695.70,14.0000,1036
11925,Mickey Butler,60,Repeat Customer,10484.78,174.75,4.0000,240
39971,Marisa Schneider,72,Repeat Customer,40671.08,564.88,11.0000,792
62239,Meghan Fischer,77,Repeat Customer,62592.61,812.89,16.0000,1232
95186,Trisha Wilkins,75,Repeat Customer,98539.32,1313.86,25.0000,1875
46500,Terrell Glass,61,Repeat Customer,36826.28,603.71,12.0000,732
92617,Nichole Solis,68,Repeat Customer,88074.44,1295.21,24.0000,1632
